Variant ID,Title,Description,Tags,Image 1,Image 2,URL (Web)
39581244325959,Bhutan 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<p>This Bhutan 3D Engraved Crystal Keepsake is the perfect addition to your home decor or a unique gift for someone special. Made with skill and precision, this beautiful crystal showcases the map of Bhutan in sharp 3D detail, capturing the essence of this enchanting country.</p>

<p>Our expert designers have also incorporated the mythical Buddhist dragon from Bhutan's flag, symbolizing the nation's wealth. This exclusive one-of-a-kind design is brought to life using advanced laser technology, etching the intricate details into the crystal with precision.</p>

<p>Illuminate your space with the included FREE Round LED Base Light, which adds a stunning glow to the crystal, enhancing its beauty and making it a captivating centerpiece. The crystal comes packaged in a thoughtfully prepared keepsake gift box with a black silk inlay, making it ready for gifting.</p>

<p>Choose from various crystal sizes to suit your preferences. Whether you prefer the compact size of the Small (3 x 2 x 2 inches) or the larger dimensions of the XXL (6 x 8 x 3 inches), each crystal is made with the same level of craftsmanship and attention to detail.</p>

<ul>
    <li>Made in Canada and responsibly made-to-order.</li>
    <li>A stunning 3D engraved crystal featuring the map of Bhutan and the mythical Buddhist dragon.</li>
</ul>

<p>Elevate your home decor or surprise someone with a unique gift that encapsulates the beauty of Bhutan. Order your Bhutan 3D Engraved Crystal Keepsake today!</p>","3D engraved, Bhutan map, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP20-Bhutan-1.jpg?v=1681813056,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP20-Bhutan-2.jpg?v=1681813056,https://abcrystalcollection.ca/products/bhutan-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39581248421959,Bosnia and Herzegovina 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<p>Introducing the Bosnia and Herzegovina 3D Engraved Crystal Keepsake made with precision and care. This exquisite crystal is a true work of art, expertly crafted by our in-house design team. The 3D engraving showcases the beautiful map of Bosnia and Herzegovina, while the national flag adds a touch of national pride.</p>

<p>This stunning crystal is not only a decorative piece, but also a thoughtful gift for loved ones. Its unique design, exclusively created by AB Crystal Collection, makes it a one-of-a-kind treasure.</p>

<p>Wondering how it's made? Our talented designers meticulously create a detailed 3D model, which is then expertly etched into the crystal using advanced laser technology. As an added bonus, this keepsake comes with a FREE round LED base light, providing a mesmerizing illumination that highlights the intricate details.</p>

<p>When it comes to packaging, we don't cut corners. Each crystal is packaged in a carefully prepared keepsake gift box, adorned with a black silk inlay, ensuring that it arrives in style.</p>

<ul>
  <li>Choose from various crystal sizes to suit your preference, including Small (3 x 2 x 2 inches), Medium (3 x 3.5 x 3 inches), Large (3 x 5 x 2.5 inches), XL (4 x 6 x 3 inches), and XXL (6 x 8 x 3 inches).</li>
  <li>Meticulously crafted with attention to detail, giving you a high-quality and durable keepsake.</li>
</ul>

<p>Whether you're looking to decorate your home or surprise someone with a unique gift, the Bosnia and Herzegovina 3D Engraved Crystal Keepsake is the perfect choice. Embrace the beauty of this Balkan country and cherish the memories it holds.</p>","3D engraved, Bosnia and Herzegovina map, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP22-BosniaandHerzegovina-1.jpg?v=1681813286,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP22-BosniaandHerzegovina-2.jpg?v=1681813286,https://abcrystalcollection.ca/products/bosnia-and-herzegovina-3d-engraved-crystal
39581250191431,Brazil 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">Brazil, the largest country in South America, has had its map converted into stunning 3D crystal by our designers. The country’s national flag depicts the starry sky and includes the Southern Cross. The Latin inscription translates to ‘Order and Progress’. </span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift </span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology. </span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in) </span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay </span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes: </strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches) </span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches) </span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches) </span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches) </span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches) </span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul data-mce-fragment=""1"">
<ul data-mce-fragment=""1""></ul>
</ul>","3D engraved, Brazil map, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP24-Brazil-1.jpg?v=1681813461,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP24-Brazil-2.jpg?v=1704548708,https://abcrystalcollection.ca/products/brazil-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39581254942791,3D Engraved Crystal Keepsake | Hamsa Hand Design | LED Base Light Included,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">Welcome good fortune and health in your home &amp; life as you meditate or create a crystal grid with the Hamsa Hand, a mystical symbol well-known as a protective talisman against negative energy. Perfect to place in your home and working place to make the negative energy stay away. It's ideal for putting in your house or office to keep negative energy at.</span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 incheS Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL ( 4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<ul data-mce-fragment=""1"">
<ul data-mce-fragment=""1""></ul>
</ul>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>
<style type=""text/css""><!--
td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}
--></style>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, Khomsa, lamp, LED light, Novelty, Religious, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/files/FSR25-1.jpg?v=1683106838,https://cdn.shopify.com/s/files/1/0059/8769/6704/files/FSR25-2.jpg?v=1683106838,https://abcrystalcollection.ca/products/khomsa-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir-personalized-3d-crystal-photo-gift-customized-3d-photo-engraved-crystal-home-decor-1
39601235886151,Somalia 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">You will find the Federal Republic of Somalia on the Horn of Africa. Included on our 3D crystal design is an engraving of the national flag. The Star of Unity has five points and each one represents a native Somali homeland.</span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Somalia map, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP159-Somalia-1.jpg?v=1681222416,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP159-Somalia-2.jpg?v=1681222416,https://abcrystalcollection.ca/products/somalia-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39601241423943,South Africa 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">South Africa is sometimes referred to as a ‘rainbow nation’, a reflection of her cultural diversity. Our in-house design team have carefully recreated her map in 3D crystal with national flag details. The flag is a symbol of European and African cultural unity.</span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, South Africa map, Souvenir",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP160-SouthAfrica-1.jpg?v=1681222488,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP160-SouthAfrica-2.jpg?v=1704550191,https://abcrystalcollection.ca/products/south-africa-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39601247748167,Spain 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Spain, on the Iberian Peninsula, is the largest country in Southern Europe. Included on our beautifully engraved 3D crystal design of her map is the national flag. Her coat of arms represents the old kingdoms of Spain and her motto Plus Ultra (Further Beyond).</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir, Spain map",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP163-Spain-1.jpg?v=1681222870,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP163-Spain-2.jpg?v=1704549378,https://abcrystalcollection.ca/products/spain-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39601272291399,Sri Lanka 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">The island nation of Sri Lanka is found in the Indian Ocean. Included on our beautiful 3D crystal engraving of the nation’s map are details from the national flag. The lion’s design is deeply symbolic and the figure represents the bravery of the Sinhalese people.</span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>",Maps,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP164-SriLanka-1.jpg?v=1681563222,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP164-SriLanka-2.jpg?v=1681563222,https://abcrystalcollection.ca/products/sri-lanka-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
39601280843847,St. Vincent & Grenadines 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">St. Vincent &amp; Grenadines is a Caribbean nation consisting of a series of islands, detailed in our 3D crystal engraving. Our in-house design team have recreated the main island of St Vincent, and a chain of smaller islands including Port Nevis and Savan Island.</span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology. </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in) </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;""><strong>Crystal sizes:</strong> </span></li>
<ul>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches) </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches) </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches) </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches) </span></li>
<li><span style=""font-size: 1.4em;"" data-mce-style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir, St. Vincent & Grenadines map",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP165-St.Vincent_Grenadines-1.jpg?v=1681563301,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP165-St.Vincent_Grenadines-2.jpg?v=1681563301,https://abcrystalcollection.ca/products/st-vincent-grenadines-3d-engraved-crystal
39601281630279,Sudan 3D Engraved Crystal 3D Engraved Crystal Keepsake/Gift/Decor/Collectible/Souvenir,"<ul>
<li><span style=""font-size: 1.4em;"">Made in Canada and responsibly made-to-order.</span></li>
<li><span style=""font-size: 1.4em;"">The Republic of the Sudan is located in Northeast Africa. Included on our 3D crystal engraving are national flag details. The flag symbolizes the land: the Nile River, the desert and agriculture. The triangle is black as ‘sudan’ in Arabic means ‘black’.</span></li>
<li><span style=""font-size: 1.4em;"">Illuminated decor to adorn your home or as a unique gift</span></li>
<li><span style=""font-size: 1.4em;"">Exclusive one-of-a-kind design by AB Crystal Collection</span></li>
</ul>
<span style=""font-size: 1.4em;""><strong>How it’s made:</strong></span><br style=""font-size: 1.4em;"">
<ul>
<li><span style=""font-size: 1.4em;"">First, our designers create a unique and detailed 3D model. Then, our skilled technicians etch the 3D model into crystal using advanced laser technology.</span></li>
<li><span style=""font-size: 1.4em;"">Includes FREE Round LED Base Light (plug-in)</span></li>
<li><span style=""font-size: 1.4em;"">Packaged in a thoughtfully prepared keepsake gift box with a black silk inlay</span></li>
<li><span style=""font-size: 1.4em;""><strong>Crystal sizes:</strong></span></li>
<ul>
<li><span style=""font-size: 1.4em;"">Small - 3 x 2 x 2 inches Small (3 x 2 x 2 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Medium - 3 x 3.5 x 3 inches Medium (3 x 3.5 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">Large - 3 x 5 x 2.5 inches Large (3 x 5 x 2.5 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XL - 4 x 6 x 3 inches XL (4 x 6 x 3 inches)</span></li>
<li><span style=""font-size: 1.4em;"">XXL - 6 x 8 x 3 inches XXL (6 x 8 x 3 inches)</span></li>
</ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>
<ul>
<ul></ul>
</ul>","3D engraved, Collectible, Crystal, Decor, Decoration, Figurine, Gift, Home decor, Keepsake, lamp, LED light, Maps, Novelty, Souvenir, Sudan map",https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP167-Sudan-1.jpg?v=1681563407,https://cdn.shopify.com/s/files/1/0059/8769/6704/products/FSMP167-Sudan-2.jpg?v=1681563407,https://abcrystalcollection.ca/products/sudan-3d-engraved-crystal-3d-engraved-crystal-keepsake-gift-decor-collectible-souvenir
